Chain,Project,Symbol,Pool
Arbitrum,sushiswap,ARIB-WETH,d0ccc64d-2e0f-4ee4-aab5-a3e17e5b8b83
Arbitrum,sushiswap,MBONK-WETH,cf1002e5-6af0-44a4-a6fe-416fcba02bb3
Arbitrum,sushiswap,WETH-NIDO,3608a19e-5a06-40e5-96fe-ccbf4ee50ce4
Arbitrum,sushiswap,STBZ-WETH,9f9a038f-bc43-4666-9e66-c6b08663f56c
Arbitrum,sushiswap,$TRIBE-WETH,95e711c5-2e87-4e45-bd39-0918590c5ced
Arbitrum,sushiswap,WETH-PETH,02bcc419-6681-4083-b015-abbc9e951f9e
Arbitrum,sushiswap,WETH-MAGNET,ade6fdd8-96ca-4296-97b1-e62389e426f2
Arbitrum,sushiswap,WETH-GRAND,6316c69f-f373-4c93-8925-01162a929342
Arbitrum,sushiswap,WETH-ARF,2c0fe918-2a27-4b59-8c7a-f49b54221936
Arbitrum,sushiswap,WETH-AMARS,63e7c4f2-72ed-48e1-9a49-879cd299d5b5
Arbitrum,sushiswap,ABONK-WETH,5d307d4a-e9a5-4aed-8b3d-a875fb491c62
Arbitrum,sushiswap,ARBFI-WETH,ab95f440-0e30-44fe-b9f3-324e3663d030
Arbitrum,sushiswap,OAK-WETH,86962585-9c42-46df-9c71-8c99c7fd7557
Arbitrum,sushiswap,WETH-BONKEREUM,82fa8665-54e6-4f7c-8ed4-48cdf4f9c982
Arbitrum,sushiswap,WETH-SHARBI,25cdebd6-f61d-4214-99d2-6bd08d991c4a
Arbitrum,sushiswap,WETH-CYBERBONK,9b94037f-c0f8-4a29-9929-47ee2725dd84
Arbitrum,sushiswap,DONK-WETH,29b814a4-5f9f-46ed-8bff-c214d6e4cef1
Arbitrum,sushiswap,GIGABONK-WETH,2ce3cbd1-ca1e-4162-8e4b-8169c9e6ec15
Arbitrum,sushiswap,WETH-SPACEBONK,c62338cc-e849-4853-baa9-e51ba45341d9
Arbitrum,sushiswap,WETH-PLG,2a88d829-0ebb-491b-b70a-29622fd2f3ed
Arbitrum,sushiswap,ABT-WETH,eac58e70-1e33-4a3e-8e4f-55af567f7056
Arbitrum,sushiswap,WETH-AKITAARBI,9132621c-6bca-4bb3-bb04-2ff6bd7d0b90
Arbitrum,sushiswap,ARBNB-WETH,a126e3d8-b3b5-4dc1-acc8-4345e219e3f3
Arbitrum,sushiswap,ABULL-WETH,eaa849eb-86c0-47d5-a4a7-8a86c0da4c38
Arbitrum,sushiswap,WETH-AAPE,790bfd81-f4d3-4ed9-adf3-044fdb06dd18
Arbitrum,sushiswap,LAND-WETH,b7fe2f71-d024-4adf-a53b-b65c0a640568
Arbitrum,sushiswap,WETH-GMTAX,6fa187ce-6446-44e5-97ed-f2ef3e6f36d2
Arbitrum,swapfish,DAI-USDC,44fa658b-acf3-463a-92c6-347df929245a
Arbitrum,swapfish,USDT-USDC,a329bb1b-59e6-48b0-99a9-fd2a76e5f43c
Arbitrum,swapfish,WSTETH-WETH,c71886d8-3867-4fcb-a3ee-e5e459ff469e
Arbitrum,swapfish,FRAX-USDC,6b3394ad-dc5d-40bd-af75-42690b52f859
Arbitrum,swapfish,WBTC-WETH,4e32b8d6-7c6e-4cd2-ac21-25dd315b5870
Arbitrum,swapfish,USX-USDC,d34a8682-54f7-413c-a4a8-38a007a3739f
Arbitrum,swapfish,MIM-USDC,de0bbe74-3d6d-4f61-a7c5-77d9671f1286
Arbitrum,swapfish,VST-USDC,a7df36a4-fc18-49e3-84ad-412a3a46059f
Arbitrum,swapfish,WETH-USDC,c3f3dca3-64c2-48e7-9dfa-e39ff812d7bd
Arbitrum,swapfish,WETH-BIFI,dce54ffc-b158-4bb3-aa0a-bd3b6992c954
Arbitrum,swapfish,AGEUR-USDC,6179b313-0a6a-4aa4-81f2-5713511bcb3d
Arbitrum,swapfish,MAI-USDC,581e0ec1-d9f6-47f5-8c0a-a8d8f5b84cdd
Arbitrum,swapfish,TUSD-USDC,346d7fd1-aa9a-4062-8bb2-0a0641e33633
Arbitrum,swapfish,WETH-FISH,5573223a-82bf-4532-8a9d-fdfb7c2b3dd7
Arbitrum,swapfish,FISH-USDC,1fe58133-415c-4846-a085-f99da94c35fe
Arbitrum,swapr,USDT-USDC,ae2630b3-0806-43fe-8842-15b336684549
Arbitrum,swapr,WETH-USDC,8ee3e4a8-b049-4bf5-8f3f-0da7d228dca3
Arbitrum,swapr,WETH-DXD,493abff7-1f54-4f01-9e4b-2e5949aa3cbe
Arbitrum,swapr,WETH-BADGER,97d02b9b-e438-4d81-b9a2-b3343cd13d55
Arbitrum,swapr,WETH-SWPR,238cbe58-23b5-45d9-ab7f-30313f49250a
Arbitrum,swapr,WBTC-WETH,d280ab81-8b09-400b-917b-556dce7e4e92
Arbitrum,swapr,CRV-WETH,edc807a8-83e1-4584-811d-5b8180e3de81
Arbitrum,tenderize,TLPT,d8a4e968-1550-4f24-ba4a-bf17efa230d4
Arbitrum,umami-finance,UMAMI,14606492-de76-496d-8ff8-3227f241b437
Arbitrum,umami-finance,MUMAMI,21bc96f6-4603-4222-b5b3-82bb59dfd403
Arbitrum,uniswap-v3,WETH-GMX,5921fee6-b25f-4cd9-9cc4-fb07fe83ea89
Arbitrum,uniswap-v3,WETH-USDC,9fb44210-2b23-4b7d-8f2f-aba82b93843e
Arbitrum,uniswap-v3,IUSD-USDT,d0a4f935-7228-413b-b83b-466487868cca
Arbitrum,uniswap-v3,WETH-USDC,d8f13b99-3eb8-436f-97d6-882ea1eff8f4
Arbitrum,uniswap-v3,USDT-USDC,2930ca4c-a9e4-45da-831c-d8d699c04ce2
Arbitrum,uniswap-v3,WETH-GMX,d05dabc8-b729-4ca9-b83d-204afb62dde4
Arbitrum,uniswap-v3,WBTC-WETH,14d11019-8d05-43b9-8ab9-f9baeb9e70fa
Arbitrum,uniswap-v3,GMX-USDC,18166f98-0374-49e1-9dcb-04c9c9da3a63
Arbitrum,uniswap-v3,USDS-USDC,bb832f3a-6404-486d-bbfe-475a2f72a886
Arbitrum,uniswap-v3,DAI-USDC,7cf9c463-7ab4-4bd8-a3ee-7bf11668209a
Arbitrum,uniswap-v3,WBTC-WETH,bb7e9353-129f-4e01-b822-f4250d0abb8a
Arbitrum,uniswap-v3,CAP-WETH,19e947f7-8463-473b-ab1b-5254e0d3bf8e
Arbitrum,uniswap-v3,WETH-USDT,49bdce2c-65d0-4bb7-bdc0-dc0d642317e6
Arbitrum,uniswap-v3,WETH-LINK,cd7dd7fa-e34c-4cf0-af2b-6d13438f3852
Arbitrum,uniswap-v3,UMAMI-WETH,961df733-375a-465a-a46d-e59e2b3a359b
Arbitrum,uniswap-v3,EFIL-USDT,e4bfce6b-ffae-4419-8622-aa3eb4c2e502
Arbitrum,uniswap-v3,WETH-UNI,eb782bdd-b9a5-4522-914d-285049ce9e9f
Arbitrum,uniswap-v3,MAGIC-WETH,67d9ed49-d455-445f-b27c-121eb305893d
Arbitrum,uniswap-v3,GNS-DAI,119fc451-3aeb-449e-a6c5-e3e9a4fef900
Arbitrum,uniswap-v3,GMX-USDC,eb3f8638-9172-4f37-9016-5bbce49176fc
Arbitrum,uniswap-v3,USDS-GMX,0d2d92c9-4081-4cf6-979d-cf14f1196aa0
Arbitrum,uniswap-v3,GMD-WETH,b910b5d3-15e2-48b6-a521-107b7f5f1291
Arbitrum,uniswap-v3,CRV-WETH,e7c6c66b-c7e7-4ca8-b452-c595c6842f23
Arbitrum,uniswap-v3,WBTC-USDC,9497e447-3a4a-4103-9059-6dbd36a5c616
Arbitrum,uniswap-v3,UMAMI-CMUMAMI,b5ab43b1-1d66-4470-bf67-8dff1a0e40bd
Arbitrum,uniswap-v3,TND-USDC,eb0bb63a-9cb2-4db8-94d0-3dd47ed41f05
Arbitrum,uniswap-v3,BFR-WETH,be222245-ed3b-4136-b8b0-b495d0887d23
Arbitrum,uniswap-v3,WETH-DBL,90bc8927-bf7d-49c2-a3b8-f06b1df9f265
Arbitrum,uniswap-v3,DAI-USDT,65dceabd-4add-4160-8490-6d12eca3e1b7
Arbitrum,uniswap-v3,HEGIC-WETH,d21601d5-448e-4955-bb4f-fee43bf69c2e
Arbitrum,uniswap-v3,WETH-USDS,1d04e2c8-4551-4390-81ac-d02699996525
Arbitrum,uniswap-v3,POI$ON-USDC,4768d6ca-6914-491b-a30b-d7a48f5ae9bc
Arbitrum,uniswap-v3,GNS-USDC,e66a51f8-006d-4999-b234-eaf270057c98
Arbitrum,uniswap-v3,WETH-DAI,0c1f5caa-98bc-455c-b4bb-009570f7b7a4
Arbitrum,uniswap-v3,SPA-USDS,cf8b4c49-5861-4564-8b74-146ce692fb92
Arbitrum,uniswap-v3,PLS-USDS,0bc8cc3b-690f-4393-b6e7-7a37019dbb79
Arbitrum,uniswap-v3,FXUSD-USDS,133d6f1a-09e4-4cfd-b692-f6f0ae2c3af6
Arbitrum,uniswap-v3,WETH-MNTO,de54fc5f-ef90-4994-bea0-533e0945b001
Arbitrum,uniswap-v3,WETH-LEVI,1f1aaac1-e5c1-445b-aa89-9491127963c9
Arbitrum,uniswap-v3,WETH-NFTI,eedebeca-4b1d-4494-9b0d-42e5a69f1b9c
Arbitrum,uniswap-v3,GOHM-USDC,1a7146c5-a2b9-4bac-93b8-bf4f2632a603
Arbitrum,uniswap-v3,APEX-WETH,18881148-2d70-4b49-98c5-43f4aed3f72b
Arbitrum,uniswap-v3,USDD-USDC,90a8b221-8f2f-4aa9-a0d4-236eb55ebff9
Arbitrum,uniswap-v3,TUSD-USDC,a29db313-6acc-4bae-867d-d49a139a2a96
Arbitrum,uniswap-v3,DPX-WETH,ce53d880-7ebf-40c5-9d97-e4c0fa0bc127
Arbitrum,uniswap-v3,L2DAO-ACRE,8dbf4e28-c050-432b-b390-e130b43227c7
Arbitrum,uniswap-v3,UMAMI-USDC,41e549dc-b86a-46b9-90d1-5462d719c1a8
Arbitrum,uniswap-v3,GMD-USDC,7ddd3747-7414-4e09-8578-e80c6840c578
Arbitrum,uniswap-v3,CNFI-WETH,4b0f0d1d-3f08-4db2-a3d9-63c1d09b76a4
Arbitrum,uniswap-v3,WSTETH-WETH,b0d6e314-24d6-40ee-a320-16dd3db80ffd
Arbitrum,uniswap-v3,KROM-WETH,41c1b8d8-4f12-48b6-9bca-d9cb2c1dec73
Arbitrum,uniswap-v3,OIL-DAI,31cfd88b-be23-4f57-96ce-0800d4fcacfc
Arbitrum,uniswap-v3,SPA-USDC,d8198a0e-11f6-45a7-8bb8-7967817e0755
Arbitrum,uniswap-v3,RDPX-WETH,88b1d8e7-059a-4ad3-bb59-f12cddca1e1d
Arbitrum,uniswap-v3,MGN-USDC,f9e9437b-237e-4180-9280-af1b8043af7e
Arbitrum,uniswap-v3,WETH-USDT,b8582b33-80e3-4250-a496-02936860669f
Arbitrum,uniswap-v3,WETH-PERPI,119d6f6b-95e6-4312-b925-5cc8caf534a2
Arbitrum,uniswap-v3,FET-USDC,50170ce2-1fed-4465-b742-5b37f5440927
Arbitrum,uniswap-v3,THALES-USDC,dcb74c3b-2ad8-4574-9c0c-fa03a782c016
Arbitrum,uniswap-v3,POI$ON-USDC,63c26367-898e-475a-bdab-04160f12f1c5
Arbitrum,uniswap-v3,GYEN-USDC,2edfe880-043d-451f-a834-a868dd1a1021
Arbitrum,uniswap-v3,WSTETH-WETH,1c8fa215-a67c-4dbc-b78d-ad662d506acc
Arbitrum,uniswap-v3,HDX-USDT,870a069c-1f27-492d-8b40-6bda0ce56361
Arbitrum,uniswap-v3,WETH-TAC,0caf00b4-3941-4e8b-bebe-0a32e2167672
Arbitrum,uniswap-v3,BRCF-USDC,614cb462-d647-4908-9001-f1c861f10f79
Arbitrum,uniswap-v3,WETH-DAI,60ae45a2-bd8f-497c-a073-eb9ea1d39788
Arbitrum,uniswap-v3,L2DAO-USDS,7ad634fb-f8d7-439a-996b-ee2e05a9f55e
Arbitrum,uniswap-v3,BFR-WETH,f8046afb-f433-4700-970c-19ba3ad8710e
Arbitrum,uniswap-v3,WBTC-WETH,2f9ddcb6-1d5c-42f1-afb1-5df054c419f3
Arbitrum,uniswap-v3,LDO-WETH,6232eceb-8ec2-4954-bad1-1541ffcc064c
Arbitrum,uniswap-v3,LPT-WETH,240bcd61-cc7a-40fa-9dec-b6e84e00f65c
Arbitrum,uniswap-v3,DAI-USDT,4b05e3b8-1661-4e01-bc45-4397952f8d5e
Arbitrum,uniswap-v3,WETH-AAVE,cf4dfbec-35ac-451a-9da6-8d652715f506
Arbitrum,uniswap-v3,WBTC-USDT,76a365b1-2628-4a7a-adad-89488a1b4d89
Arbitrum,uniswap-v3,L2PAD-WETH,a1149f15-5fb4-4d3c-b5f0-47876027333d
Arbitrum,uniswap-v3,MCB-WETH,7a42719e-a9e7-4654-b0b5-88780f857520
Arbitrum,uniswap-v3,MAGIC-WETH,afb71713-9c2e-4717-a8a3-9f959b966e49
Arbitrum,uniswap-v3,WETH-RETH,332086db-18ba-4cf6-832f-46e6f47771a0
Arbitrum,uniswap-v3,PAXG-USDC,d4c643a5-02bd-4925-83b0-217f5e6110a3
Arbitrum,uniswap-v3,ETHV-USDC,3ecdd141-c427-4734-87cf-30f8c951fc2d
Arbitrum,uniswap-v3,LINK-USDC,1589d88d-8211-4d4e-8e0d-99b35facae2f
Arbitrum,uniswap-v3,WETH-MGN,206f9ba5-67bd-49ef-ac98-5dc18ec11608
Arbitrum,uniswap-v3,WSTETH-WETH,a82d44e8-3ecc-46f4-93ff-6c0ed9529c99
Arbitrum,uniswap-v3,SDL-USDS,6e94e0be-c9d4-4bf3-a8b8-600e11d80d5b
Arbitrum,uniswap-v3,KTN-USDC,15f94e71-fe82-4740-a54e-655e8fb1e0dc
Arbitrum,uniswap-v3,WETH-RETH,cd3afedc-3dd3-43cc-9729-9a15db508683
Arbitrum,uniswap-v3,GOVI-WETH,a0f52489-a870-45dc-b970-b5ca1438fa61
Arbitrum,uniswap-v3,RDNT-WETH,64ede7a4-6b18-42bf-9600-ad0552faa647
Arbitrum,uniswap-v3,PBX-USDT,c8888d86-305a-499a-8bce-b0d848485d41
Arbitrum,uniswap-v3,L2DAO-WETH,751c2071-ec37-4a72-a4db-574209b6a28e
Arbitrum,uniswap-v3,Y2K-USDT,1acd8228-4418-4906-a694-cd986058a7f7
Arbitrum,uniswap-v3,CRV-WETH,415084d5-948c-4a27-a596-3ed9319f8a24
Arbitrum,uniswap-v3,GNS-DAI,09fb054f-69fb-4440-9396-6be7b57e67c3
Arbitrum,uniswap-v3,UNT-WETH,835be4dd-d234-4b14-bb78-af49425acc34
Arbitrum,uniswap-v3,IETHV-USDC,22d42873-95bc-4074-bace-45b249374771
Arbitrum,uniswap-v3,WETH-USDC,eeb99068-f0aa-498b-940b-039cd01eaa66
Arbitrum,uniswap-v3,WETH-CRYPTO,a0adee00-d1ff-42da-860d-5a0b4662a62d
Arbitrum,uniswap-v3,UNI-USDC,0d82250a-81f6-4141-901b-f6a1458b05af
Arbitrum,uniswap-v3,DAI-ORBTL,308ca06a-6c17-403e-ada7-ad586c7e00bb
Arbitrum,uniswap-v3,USDT-USDC,cd3f2125-6b06-4d8c-96c2-b1403eae0e15
Arbitrum,uniswap-v3,WETH-RPL,3fa62db4-aa70-4365-81f3-8b2e9bf68af8
Arbitrum,uniswap-v3,IBTCV-USDC,826ab089-b8a1-436f-8549-6f399ad6218e
Arbitrum,uniswap-v3,ZIPT-WETH,963fd83e-951f-40fe-a075-23e70f7291c2
Arbitrum,uniswap-v3,MIM-USDC,8dde975b-ea23-439b-9ccd-8ef56a4d6fa3
Arbitrum,uniswap-v3,PLS-WETH,50824c60-d129-4c6d-9e88-40c7a8cb4ce5
Arbitrum,uniswap-v3,OIL-WETH,d0ff0f50-94ca-4dc6-9eb2-854011a3f1fb
Arbitrum,uniswap-v3,FATE-USDC,b2bf8414-2467-4322-966d-a47a65cf0785
Arbitrum,uniswap-v3,GDAI-DAI,7fd07e05-0404-453a-a2fc-8b292f9487b6
Arbitrum,uniswap-v3,USDS-USDC,91287ddc-9b12-466e-b1dd-a41806e02f2d
Arbitrum,uniswap-v3,WETH-TESAN,bd4f9f6c-6cde-4d38-87d5-d4526b8a0c96
Arbitrum,uniswap-v3,RAI-USDC,483601d5-1cd4-4ede-afe1-de0ae2ba9003
Arbitrum,uniswap-v3,DPX-USDC,4f1e2758-179d-4179-a97f-0358dca1c0ee
Arbitrum,uniswap-v3,MAI-USDC,254fc254-b218-4bb7-93c2-e97159a9bb50
Arbitrum,uniswap-v3,WETH-CVX,9d319177-e0fe-460c-b46f-3942e628bb91
Arbitrum,uniswap-v3,WETH-HDX,b1edafbe-97d1-46d5-a9ce-9c180960ac32
Arbitrum,woofi,USDC,03620ee2-f5c4-4a64-a190-87cb5adf76bb
Arbitrum,woofi,ETH,dfbdb08e-3327-4f1c-80cb-3fa8546b0fbb
Arbitrum,yearn-finance,CRVTRICRYPTO,37595612-c6f3-4073-abba-8dced3664cbf
Arbitrum,yearn-finance,CRVMIM3POO,1c154803-cfd1-40bb-a193-b6bc344c5df1
Arbitrum,yearn-finance,2CRV,50cb3259-b912-4c1a-a8d9-0435eec717a5
Arbitrum,yieldwolf,MIM-USDC,e780ea27-456f-48ab-84a7-61c2c5de5dde
Arbitrum,yieldwolf,MAI-USDC,97e1e919-ec61-45a3-8301-6ecc0c33493b
Arbitrum,yieldwolf,TUSD-USDC,fa447bde-a8af-4184-a793-db6914b65c71
Arbitrum,yieldwolf,WSTETH-WETH,f3a77008-df85-4f0d-8db9-2466ee84acfc
Arbitrum,yieldwolf,WBTC-WETH,a4a0181d-9fda-40ae-bd79-77089bdbb8e0
Arbitrum,yieldwolf,WETH-FISH,9b0c7174-d0a3-43dd-a3ea-8d24f3534eda
Arbitrum,yieldwolf,USX-USDC,c1506597-74e3-46f7-8902-83dd1c1133c3
Arbitrum,yieldwolf,WETH-WATERFALL,81381473-c4dd-4f78-ade9-97246ec1db01
Astar,acryptos,WBTC,040ff661-b934-47ea-8d0b-d1bd48a7edad
Astar,acryptos,DOT,a9e6896f-c3bd-44a8-b94d-bbae9d79b630
Astar,acryptos,WETH,e76c8090-9f56-4ab1-a2d9-30a059df3278
Astar,acryptos,DAI,dae1152d-7f80-440d-9f14-594a2e2afef4
Astar,acryptos,MATIC,85eb960e-2760-49c7-846a-15f147b77731
Astar,acryptos,USDT,e936ab56-39af-4a64-8237-a857dca6b99f
Astar,acryptos,BNB,3e5f9e39-a780-43b7-905d-98fe60399ad6
Astar,avault,WSDN-WASTRLP,b806b674-9cb1-43b9-affc-374df21cd800
Astar,avault,USDC-WASTRLP,9127f037-1a9a-4116-8f68-63f5c0923fbb
Astar,avault,LAY-WASTRLP,a068f39c-8be2-4899-9c4b-1b385bde7918
Astar,avault,WETH-WASTRLP,49211e9a-1d53-497a-aaa2-de341af5d7f4
Astar,avault,WBTC-WASTRLP,41a6ea42-188e-4c25-838d-1d2aba93849b
Astar,avault,JPYC-WASTRLP,4e04750f-4923-43cc-8466-1b3b088ecff6
Astar,avault,ARSW-WASTRLP,3fdeeb12-142a-43d9-b996-6900503c3b9f
Astar,avault,USDT-WASTRLP,54a6ec50-e708-4dc8-9bd0-4cf8ae54ab13
Astar,insuredao,USDC,885da30f-cf06-4598-9a38-a755eec80a92
Astar,insuredao,USDC,35d0940d-6c27-40f0-bd79-d3dffd4f2102
Astar,insuredao,USDC,9a720e5c-11b1-4322-90d2-71bcf30554f9
Astar,insuredao,USDC,c621ecc4-7b09-461e-9cb4-a5b8057636b3
Astar,insuredao,USDC,9ddc4c33-8a7c-4e98-9477-7c8a0dc186cc
Astar,insuredao,USDC,e594b716-ca04-433b-b353-d4a80f7bc0f3
Aurora,aurigami,USDC.E,2573bfd8-1f72-4911-9c8b-881acbb32f56
Aurora,aurigami,STNEAR,64f9ed96-879f-4064-abd9-f29f6eac8a20
Aurora,aurigami,USDT.E,86892379-36f9-4d3d-9b8f-c12c6a2ed1af
Aurora,aurigami,WETH,1ee8d252-1677-4e84-8f8a-f052517893a5
Aurora,aurigami,WBTC,de293a32-2aac-41a7-b104-027e9ee2a4d4
Aurora,aurigami,NEAR,81fe1f49-03eb-400d-b8b3-533ebbef535b
Aurora,aurigami,PLY,84739767-8237-4e44-8b77-eb820aebfc2f
Aurora,beefy,NEAR-ETH,e2fa7bdb-1e38-44bd-8375-4ccd7c835fea
Aurora,beefy,BIFI,f1b75cb9-8f75-4285-9410-d2b9a21ec74a
Aurora,beefy,NEAR-WBTC,c713694a-bd45-45d4-948a-925fb7a28920
Aurora,beefy,AURORA-NEAR,8f3d3f26-2c23-4f39-8490-d75a443a2809
Aurora,beefy,USDC-USDT,738d75ed-4228-4c7a-a3c7-ffa80938a1d6
Aurora,killswitch,WETH-WBTC,f131dfa0-76ce-4232-ba87-90b7d38d875a
Aurora,trisolaris,USDC-USDT-USN,78f76a75-8ed3-4ad9-8e2e-3c3f295363d3
Aurora,trisolaris,USDT.E-USDC.E,cafaa726-24ed-4626-b30c-a91a4b1caa46
Aurora,trisolaris,NUSD-USDC-USDT,098fe251-92b2-4830-b76a-80277e6b6080
Aurora,trisolaris,USDC.E-NEAR,aa07ad44-1598-4222-85cb-ad3fd73a421e
Aurora,trisolaris,USDT.E-NEAR,7be4da26-101b-4de7-8430-32d6408debe6
Aurora,trisolaris,NEAR-WETH,18844044-cd09-4085-865b-3ce584ce0779
Aurora,trisolaris,USDC-USDT,e3201350-cd83-4335-bfd2-88da279b4d50
Aurora,trisolaris,AUUSDC-AUUSDT,3799aaf6-653c-4923-bb68-3aed176847bc
Aurora,trisolaris,NEARX-NEAR,8e189fa5-74a7-4d2c-b963-1fe630d4b0a9
Aurora,trisolaris,NEAR-TRI,f39895c5-23ba-48df-9154-8d55b329ca97
Aurora,trisolaris,NEAR-WBTC,026e2ec6-06b2-467f-a67f-1522932ca028
Aurora,trisolaris,STNEAR-NEAR,e1ce68bf-cd8d-4611-a705-062bc0a41256
Aurora,trisolaris,USDT.E-TRI,c8296616-cde5-415b-a50e-d7ff4a7d4336
Aurora,trisolaris,NEAR-FLX,bfcb6f88-0e9c-4e55-a620-8c7fd3ad867e
Aurora,trisolaris,NEAR-TRI,4c50259e-75c3-44c4-a8af-ec514c22e2b2
Aurora,trisolaris,USDT.E-NEAR,25fbb9db-b4da-4bd0-92db-3fab14caedcc
Aurora,trisolaris,BSTN-NEAR,182656c9-65ae-42de-9741-d765edec981a
Aurora,trisolaris,USDC.E-NEAR,4925a663-c8cb-481e-bd63-eed0bd2750cf
Aurora,trisolaris,AURORA-WETH,ae6b4465-984c-4bd0-aae1-b20c05c3dcbd
Aurora,trisolaris,PAD-NEAR,c4ad7fd9-657e-4843-a2d0-3a3715af3a59
Aurora,trisolaris,AURORA-NEAR,f18de520-a118-49cc-a7d3-2f2015d61600
Aurora,trisolaris,AURORA-TRI,c58d3242-7cdf-415b-a0df-015a5acd2e79
Aurora,trisolaris,PLY-NEAR,e7cdd2dc-344b-41ee-8bc6-c3a51089f8c7
Aurora,trisolaris,LINEAR-NEAR,8579e56e-3aca-478e-bdfe-82a46e8e95ef
Aurora,trisolaris,ATUST-NEAR,8e6476e5-02bb-457f-9fe1-ae59d812c37a
Aurora,trisolaris,BRRR-NEAR,d7a68d8c-8261-4cf7-8da5-00259f233174
Aurora,trisolaris,AUSDO-USDT.E,e696fa89-8d66-463d-a78e-da92aaee9f4b
Avalanche,aave-v2,WETH.E,4f86a767-7359-4032-a278-bbe179815d7e
Avalanche,aave-v2,WBTC.E,3fa61e0a-644d-4276-b7c1-15c2097d6dac
Avalanche,aave-v2,USDC.E,32fad564-35de-407e-a660-159b43bd95a1
Avalanche,aave-v2,DAI.E,0d2886f3-b838-4dc9-a29a-e11ccc204dc3
Avalanche,aave-v2,WAVAX,5cd7502a-c4dd-476d-8bfd-835c36cb28b1
Avalanche,aave-v2,USDT.E,036fb8a3-c869-43c4-8630-1d5e87ad04be
Avalanche,aave-v2,AAVE.E,e59051f1-fb6c-4a07-b71d-7c97ec67c46b
Avalanche,aave-v3,USDC,c4b05318-88af-4536-a834-f5fc8940d2d3
Avalanche,aave-v3,BTC.B,94e3f442-ab03-4138-a7a8-910bac548058
Avalanche,aave-v3,WETH.E,c715efe7-a70d-4358-b2c2-c149cf658612
Avalanche,aave-v3,USDT,e6692d08-85b6-4b50-952b-7c5c531862fe
Avalanche,aave-v3,WAVAX,a1e18d7d-9a5f-4251-acb4-a87e005fe2c5
Avalanche,aave-v3,WBTC.E,2f679893-2049-4972-890f-c17fc6e57c7e
Avalanche,aave-v3,DAI.E,3e669ce8-74c5-4fc9-bf85-f40a924c6407
Avalanche,aave-v3,SAVAX,1914a267-f123-46ed-baa0-d1474d33c399
Avalanche,aave-v3,LINK.E,27eea2d2-1d51-43c5-8739-aac008178215
Avalanche,aave-v3,AAVE.E,6f0a889a-f7ff-4de0-967d-4e806f5a3dc0
Avalanche,aave-v3,FRAX,ed65f084-3713-492f-8f17-bfda467968c4
Avalanche,aave-v3,MAI,0d15c11d-659f-484c-be70-fcece595c0be
Avalanche,acryptos,DAIE,af6fb7d5-3f02-4fc4-bf2d-36429ab9e4ec
Avalanche,acryptos,SAVAX,98a80578-7829-4f6e-b831-39863c391266
Avalanche,acryptos,BTCB,ea9017ca-6e1b-412f-92a9-4b961f5e073b
Avalanche,ankr,ANKRAVAX,6c8f48ae-27f9-4829-866f-7cb08841e816
Avalanche,autofarm,WAVAX-WETH.E,1e84f6bd-e5a6-4ac7-8ab5-773b8a655036
Avalanche,autofarm,WAVAX-QI,34af49cf-5302-4876-b2e2-38eb07824289
Avalanche,autofarm,WAVAX-WBTC.E,7462ab76-f597-4130-91fa-6c6aab3e3e9d
Avalanche,beefy,DAIE-USDCE-USDTE,865c3043-1469-41d5-a891-10331fa597e6
Avalanche,beefy,DAIE-USDCE-USDTE-WBTCE-WETHE,4c83218d-89d9-4e43-b229-108e20573c1f
Avalanche,beefy,BIFI,1ae13662-a216-4d23-8aab-5c5355a7d58f
Avalanche,beefy,SAUSDT,3d8e915d-24f3-4dcf-9c21-7999d549eac9
Avalanche,beefy,AVAX,cae36985-9538-4c82-9747-dda56216598d
Avalanche,beefy,MAI-DAIE-USDCE-USDTE,02b05820-9f1e-43b4-b874-0b35d4fa18ff
Avalanche,beefy,USDC-USDCE,5d1fc5f7-4103-4b67-b64c-72b223adcd45
Avalanche,beefy,USDC-AVAX,e6abe0f0-cde7-4f97-a024-275367ce7463
Avalanche,beefy,WETHE-AVAX,8b686aa4-ef73-442c-8cb0-97f472e1c1fe
Avalanche,beefy,USDC-AVAX,ad06d4c8-740b-4a0b-a48f-ec9e8e95d22d
Avalanche,beefy,SAVAX-AVAX,85994d82-33d3-4b92-a89a-31bba7f5a9fe
Avalanche,beefy,BIFI,25676bda-f015-4709-b101-4cb58bfb321a
Avalanche,beefy,USDC-USDCE,01aa3f7c-7c11-4817-96b7-3be6ba36f6d0
Avalanche,beefy,SAUSDC,2e6865c0-8508-442d-9a6e-3a0b02cae29a
Avalanche,beefy,USDT,ec6ee288-5a67-4cdf-a1d5-19d4905cb6c0
Avalanche,beefy,PTP-AVAX,eecda174-cf02-4ac2-b44f-0f3758230179
Avalanche,beefy,JOE-AVAX,6d01e738-e599-477d-9b55-3d9d8bf4e1fd
Avalanche,beefy,USDC,6ada231a-e215-4566-b12a-b279db7b4a1c
Avalanche,beefy,BTCB-AVAX,34858f81-f21a-4cb5-9c90-16dd5072fc85
Avalanche,beefy,JOE,53a6a7ee-4840-4b94-ba7e-3a2b589aea10
Avalanche,beefy,USDCE-AVAX,521ba506-7b22-4a49-ba80-cc9ab3875ce4
Avalanche,beefy,PAVAX-AVAX,6dc0b222-c29c-45db-ad8f-fdf9a45b2f1e
