date,1AAVE,1DAI,1ETH,1INCH,1USDC,1USDT,1WBTC,AAVE,AAVE.E,AGEUR,AMPL,ARB,AVAX,BAL,BAT,BTC,BTC.B,BUSD,CBETH,CRV,CVX,DAI,DAI.E,DPI,ENJ,ENS,ETH,EURS,FEI,FRAX,FTM,FUSDT,G-UNI,GHO,GHST,GUSD,JEUR,KNC,KNCL,LDO,LEND,LINK,LINK.E,LUSD,M.DAI,M.USDC,M.USDT,MAI,MANA,MATICX,METIS,MIMATIC,MKR,OP,RAI,REN,RENFIL,RETH,RPL,SAVAX,SETH,SNX,STETH,STMATIC,SUSD,SUSHI,TUSD,UNI,UNKNOWN (0x1985365e9f78359a9B6AD760e32412f4a445E862),USDC,USDC.E,USDP,USDT,USDT.E,UST,WAVAX,WBTC,WBTC.E,WETH,WETH.E,WFTM,WMATIC,WONE,WSTETH,XSUSHI,YFI,ZRX
2023-05-20,,,,10231174.80219,,,,1703778.10418,8470.0475,243511.01529,14508.00439,,,376269.12364,2436624.0008199997,,2773.90354,1555421.08678,48331.57089,237553309.29865,96828.05601,85114132.86671,4633941.62211,3331.13269,6509578.38101,1051850.46764,97.28508,717953.93,5047.1756,920548.9611699999,,,0.45907,,4056972.53466,401164.49,39400.43055,154349.76897,,35599.43551,137585.09721,13458558.51918,233586.11597,1942942.2693,,190165.33772,120129.54093,6913.00365,3938969.11742,16903246.69428,7312.0176,148599.96533,19007.21101,234391.02592,65502.65781,3883114.05494,,18650.08104,,1646130.75787,0.01251,2966446.78398,972167.29891,29999003.69372,2266432.93521,85773.09803,12712360.40333,2159883.57207,,206972484.5362,4945437.80291,545718.38049,199307400.43085998,1113784.92997,6522845.72121,1235515.8876099999,32580.578139999998,1498.22039,388747.48127000005,22270.827989999998,269528.71117,42340077.07441,,222208.783,2773211.81852,449.67837000000003,47898478.24087
2023-05-21,,,,10231174.80219,,,,1703981.3594399998,8473.17764,260704.44686,13596.1607,,,370444.35332999995,2436624.0008199997,,2766.53378,1555421.08678,47660.4799,238190107.14086,96828.05601,85553553.18309,4721674.72853,3344.91726,6509578.38101,1052850.46764,97.28508,720406.06,5047.1756,920744.59917,,,0.45907,,4150762.32779,401164.49,39400.56655,154349.76897,,22037.7226,137585.09721,13538536.248429999,233593.71042,1934103.0396099999,,190165.33772,120129.54093,9970.74977,3938969.11742,16875669.67694,7330.02659,143515.20072,18984.42079,233358.43149,65502.65781,3883114.05494,,18734.87344,,1647543.93622,0.01251,2966444.69488,970559.77796,29998601.65604,2758229.99803,85833.39614,9615306.21055,2160282.23447,,237170378.08815998,4807098.92415,745692.76794,191429526.02361998,1134851.76007,6522845.72121,1234886.60812,32553.905059999997,1502.86212,389184.39612,22483.80612,269528.71117,42156806.64112,,222419.27918,2773211.81852,449.47796,47898478.24087
2023-05-22,,,,10274634.80219,,,,1703832.17523,8473.042730000001,260335.11286,13464.05185,,,375338.59550000005,2431220.43255,,2768.11096,1555421.08678,47849.7777,238133186.90616998,96828.05601,85566875.65424001,4499788.40032,3334.431,6509285.75799,1061518.11671,97.28508,723937.07,5047.1756,921195.59504,,,0.45907,,4152665.4047999997,401164.49,39400.56655,154349.76897,,1878.13211,137585.09721,13533059.62299,231106.8606,1934103.0396099999,,190165.33772,120179.59335,5521.39774,3938969.11742,16898051.8444,7330.02659,149158.95709,19167.4569,268541.1205,65502.65781,3883114.05494,,18737.39342,,1655526.48238,0.01251,2957870.63708,970980.67031,29999558.83348,2682646.1167,85869.69827,10649207.523330001,2165282.93701,,232771099.31014,4787930.26185,745692.76794,199771765.84852,1146123.62312,6522845.72121,1216658.43671,32639.541169999997,1502.98785,389627.67824,22556.08742,269528.71117,42374831.15389,,222658.6225,2773211.81852,449.48655,47898478.24087
2023-05-23,,,,10274634.80219,,,,1704303.0182499997,8490.484359999999,258798.35153,13333.22666,,,376027.86358,2431220.43255,,2771.78551,1555421.08678,46179.7777,238128678.657,96828.05601,83248248.60507001,4474539.30026,3337.53919,6509285.75799,1061518.13671,97.28508,722329.69,5047.1756,919369.43835,,,0.45907,,4122548.40063,401164.49,39400.56655,154349.76897,,1878.13211,137585.09721,13540168.360749999,231166.71646,1921128.81787,,151274.47007,120179.69335,5458.04583,3938969.11742,27726197.58862,7310.02581,200107.40341,19167.46536,269597.26872,65502.65781,3883114.05494,,19221.26309,,1655568.8166,0.01251,2957868.59642,987224.64728,29464841.77622,2608203.78592,85628.82011,12942558.33578,2165284.01493,,224609687.35094,4769859.74563,745692.76794,200121968.81495,1150091.66174,6522845.72121,1292911.14496,32561.839269999997,1502.50209,397613.89738000004,22664.541879999997,269530.244,41549230.136209995,,222604.94636,2773211.81852,449.4863,47898478.24087
2023-05-24,,,,10174394.21688,,,,1703843.15048,8465.99844,258966.44802,13217.99127,,,367330.30809,2431220.43255,,2729.1742,1557569.01203,43982.20802,238014423.17432,96828.05601,83870397.14784,4458749.54195,3339.53919,6509285.75799,1061518.13671,97.28508,721920.68,5047.1756,919395.43793,,,0.45907,,4122793.17641,370858.0,39400.56655,154349.76897,,1888.33211,137585.09721,13614769.17613,230653.88872,1939247.33787,,151274.47822,118809.29899,4458.39296,3938969.11742,28154024.17275,7314.96368,199627.09671,19167.46269,273220.71812,65502.65781,3883114.05494,,19642.83834,,1683471.03205,0.01251,2742930.4195199995,995508.83818,29290280.73564,2618584.2176400004,86470.47692999999,12903543.620970001,2165283.50772,,227924613.73708004,4663866.3413,745692.76794,196628093.35333997,1148332.02728,6522845.72121,1279731.87518,32542.203159999997,1505.71504,397246.63962000003,22765.92043,269530.97768,41287632.42244,,222617.68901,2773211.81852,449.49307,47897661.66087
2023-05-25,,,,10174394.21688,,,,1703913.88573,8465.99865,259237.80904,13103.75183,,,377909.92348,2431220.43255,,2732.78713,1568010.04273,45247.47871,238313486.79247,96828.05601,84295455.50411001,4540342.39404,3339.59059,6509285.75799,1073236.94177,97.28508,721356.8,5047.1756,946667.94967,,,0.45907,,4125102.2482,370858.0,39400.99605,153349.76897,,1888.33211,137585.09721,13634629.65109,230653.88862,1916928.03787,,158161.07645,115221.10785,4433.79296,3938230.52645,28757681.80675,7329.72095,201152.81284,19160.4587,273512.91887,65502.65781,3883114.05494,,19710.6761,,1684085.53558,0.01251,2740979.3275099997,994134.58148,29281770.04542,2444938.7870300002,86941.08007,12798474.877540002,2190733.12987,,209488652.91986,4690239.62475,745692.76794,189144739.82796997,1021755.14409,6522845.72121,1280850.75745,32442.76994,1504.57885,396983.98827000003,22598.39189,269157.74194,40127867.48342,,222639.67519,2773211.81852,449.54166,47897661.66087
2023-05-26,,,,10174449.58931,,,,1707151.0271299998,8430.29013,259209.20988,13004.59828,,,377647.40392,2431220.43255,,2713.57808,1632629.6446,45940.19652,238247341.05076,96828.05601,85579470.0921,4442387.51582,3341.22084,6509285.75799,1074042.53068,97.28508,722507.79,5047.1756,947076.96404,,,0.45907,,4125516.3993599997,370858.0,39401.13955,153349.76897,,1888.33211,137585.09721,13695226.23646,230745.48065,1816053.03787,,149995.11769,8542.4051,4433.79296,3937747.0795199997,28912054.84819,7329.72095,165208.40157,19160.46369,273246.23602,65502.65781,3883114.05494,,19694.85459,,1739103.52807,0.01251,2740978.1106299995,987073.54462,29075813.16924,2650055.30705,87061.70844999999,11406193.41774,2186733.39915,,212008218.12987,4800922.79378,745692.76794,169425625.26508,1050637.10978,6522845.72121,1242965.74214,32025.342339999996,1517.04897,411958.65517,22422.94541,269157.74194,41715722.99127,,222606.02714,2772270.38192,449.55164,47897661.66087
2023-05-27,,,,10174449.58931,,,,1718183.7606499998,8430.335869999999,259677.88824,13004.59828,,,388193.4113,2420166.61344,,2711.78504,1649029.6446,47742.3533,237830521.88342,95724.75202,88303624.04448,4396248.3270000005,3341.22084,6509285.75799,1074042.53068,97.28508,724790.3,5047.1756,947577.14651,,,0.45907,,4124854.0266199997,369834.83,39401.13955,153349.76897,,1888.43211,137585.09721,13702078.131900001,230745.48065,1816053.03787,,149945.11769,7647.33988,4433.79296,3935873.1894099996,28863736.24894,7329.72095,165641.89713,19160.78448,236121.69442,65502.65781,3883114.05494,,19711.83604,,1739043.04727,0.01251,2740545.3975799996,983455.5878,29181464.29635,2532193.0375,86877.90436,10725480.09251,2160713.3958,,221064326.12309003,4764278.51339,745692.76794,166757162.03345,1077383.44629,6522845.72121,1250541.4718499999,32046.17718,1517.85934,406813.30536,22394.93314,269157.74194,51968996.64062,,222361.91459,2772315.50326,449.43701,47897661.66087
2023-05-28,,,,10174449.98931,,,,1729536.4701399999,8432.55871,258846.27609,13004.59828,,,388731.92875,2420166.61344,,2716.513,1648931.45337,51537.31793,238348717.29975,95724.75202,89606311.03833,4343266.89507,3341.9037,6509285.75799,1074042.53068,97.28508,727864.72,5047.1756,961298.51656,,,0.45907,,4118088.83046,369834.83,39294.36212,153349.76897,,1888.43211,137585.09721,13707190.721690001,231829.41663,1816053.03787,,150545.13769,8631.21055,3860.79296,3935873.1894099996,28894514.18019,7329.72095,165418.94473,19160.79084,236693.69291,65502.65781,3883114.05494,,19711.83386,,1740433.78973,0.01251,2740543.8485099995,978688.77509,29919760.18095,2584399.7196,86181.30330999999,11353410.087000001,2160484.9570999998,,213082985.68592,4741782.97633,745692.76794,159043558.33903,1093375.77883,6522845.72121,1260406.13726,31959.345269999998,1518.42128,412174.23824000004,22354.62413,269157.74194,51594237.37522,,221914.46108,2772315.50326,449.46726,47897661.66087
2023-05-29,,,,10174449.98931,,,,1729742.87655,8431.44871,258687.65406,13004.59828,,,392606.22538,2420166.61344,,2718.97352,1649237.78963,52156.35621,238403101.32415,95724.75202,88407746.24825,4335810.929029999,3342.9037,6509285.75799,1074042.53068,97.28508,732667.75,5047.1756,960970.49756,,,0.45907,,4118248.30686,409818.83,39294.36212,153349.76897,,1888.43211,137585.09721,13828781.028970001,233445.42116,1870229.16566,,139354.09149,14650.92514,3910.04119,3935873.1894099996,28874330.3975,7329.60095,165136.54351,19160.79622,237280.72372,65502.65781,3883114.05494,,19709.97199,,1766765.47394,0.01251,2740500.7282899995,974753.29132,29999882.0449,2333663.59799,99791.32320999999,11450277.217290001,2250932.82825,,220382887.01468,1313772.99749,745692.76794,158377711.32548,1090178.30305,6522845.72121,1286384.71253,32106.23846,1537.8035800000002,413928.24122,22912.7633,269157.74194,51925400.8506,,222288.29728,2772315.50326,449.45356,47897661.66087
2023-05-30,,,,10174449.98931,,,,1729714.20536,8433.65863,258588.06987,13004.59828,,,392620.17681,2420166.61344,,2711.08455,1649237.78963,51392.78804,238403369.62063003,95724.75202,88799768.33864,4366173.58146,3342.9037,6509285.75799,1074042.53068,97.28508,752109.95,5047.1756,961087.41974,,,0.45907,,4129601.74612,409818.83,39294.50262,153349.76897,,1899.69525,137585.09721,13812783.03746,233518.88751,1679301.67566,,139154.0884,14599.37085,13685.72141,3935873.1894099996,28809630.31459,7279.60096,160535.04602,19046.5999,235688.49546,65502.65781,3883114.05494,,19711.02893,,1779261.80851,0.01251,2728828.8706699996,960609.73356,29904264.14734,2456380.00162,99605.87859,11806888.54078,2250932.82662,,220166509.17898,1793594.68356,745692.76794,188344064.93384,1012429.74915,6522845.72121,1277620.19848,32160.71573,1538.15505,412464.64591,22806.82761,269055.7961,51910857.222780004,,221934.55865,2772315.50326,449.50169,47897661.66087
