date,ethereum_compound,total_fees
2019-06-09,290.7512870346088,290.7512870346088
2019-06-10,299.2838765511707,299.2838765511707
2019-06-11,313.11027091421334,313.11027091421334
2019-06-12,331.2062894968207,331.2062894968207
2019-06-13,319.50268447441715,319.50268447441715
2019-06-14,327.3725496566322,327.3725496566322
2019-06-15,321.53532296183795,321.53532296183795
2019-06-16,321.37185015820404,321.37185015820404
2019-06-17,327.01843993304556,327.01843993304556
2019-06-18,327.29096162605646,327.29096162605646
2019-06-19,328.1313388919608,328.1313388919608
2019-06-20,342.51941070052436,342.51941070052436
2019-06-21,372.9032939007512,372.9032939007512
2019-06-22,392.55728232133293,392.55728232133293
2019-06-23,389.7480292642043,389.7480292642043
2019-06-24,417.537080397228,417.537080397228
2019-06-25,442.5022502178734,442.5022502178734
2019-06-26,429.56726037325853,429.56726037325853
2019-06-27,432.62380744718536,432.62380744718536
2019-06-28,407.5334903999896,407.5334903999896
2019-06-29,404.98824543763317,404.98824543763317
2019-06-30,415.86098783938996,415.86098783938996
2019-07-01,411.45162839298297,411.45162839298297
2019-07-02,481.88658034858247,481.88658034858247
2019-07-03,559.6041212938627,559.6041212938627
2019-07-04,575.131021429737,575.131021429737
2019-07-05,547.1043955594438,547.1043955594438
2019-07-06,567.5500449935404,567.5500449935404
2019-07-07,555.0575405293886,555.0575405293886
2019-07-08,590.4438586072638,590.4438586072638
2019-07-09,621.6021156282864,621.6021156282864
2019-07-10,663.0207592408509,663.0207592408509
2019-07-11,682.9144348409591,682.9144348409591
2019-07-12,727.2134413829785,727.2134413829785
2019-07-13,790.4024686844289,790.4024686844289
2019-07-14,902.8471985600015,902.8471985600015
2019-07-15,851.1449613079546,851.1449613079546
2019-07-16,948.4578047329148,948.4578047329148
2019-07-17,1038.0038550781792,1038.0038550781792
2019-07-18,1120.8074595214375,1120.8074595214375
2019-07-19,1406.51778532303,1406.51778532303
2019-07-20,1318.6351622396946,1318.6351622396946
2019-07-21,1399.7910895402094,1399.7910895402094
2019-07-22,1665.9960410619908,1665.9960410619908
2019-07-23,1785.9800410888845,1785.9800410888845
2019-07-24,1831.6486626192784,1831.6486626192784
2019-07-25,1966.577519017733,1966.577519017733
2019-07-26,1919.5619633016386,1919.5619633016386
2019-07-27,1897.0726752144926,1897.0726752144926
2019-07-28,1891.5852698542467,1891.5852698542467
2019-07-29,1964.4789774832725,1964.4789774832725
2019-07-30,1994.7767794419642,1994.7767794419642
2019-07-31,1946.0989698175952,1946.0989698175952
2019-08-01,1990.6752562267495,1990.6752562267495
2019-08-02,1902.8414211056574,1902.8414211056574
2019-08-03,1879.8091510072466,1879.8091510072466
2019-08-04,1944.7781461146508,1944.7781461146508
2019-08-05,2002.1375559715982,2002.1375559715982
2019-08-06,2150.8865030184975,2150.8865030184975
2019-08-07,2056.3864078362903,2056.3864078362903
2019-08-08,2017.089743492892,2017.089743492892
2019-08-09,2064.164691961807,2064.164691961807
2019-08-10,2026.96069023581,2026.96069023581
2019-08-11,2024.0026186793134,2024.0026186793134
2019-08-12,2029.29636502345,2029.29636502345
2019-08-13,2044.7446157957727,2044.7446157957727
2019-08-14,1877.7879908380673,1877.7879908380673
2019-08-15,1871.4213749897872,1871.4213749897872
2019-08-16,1992.9310522563344,1992.9310522563344
2019-08-17,1989.0915667621491,1989.0915667621491
2019-08-18,1985.617720675939,1985.617720675939
2019-08-19,1968.5153238308576,1968.5153238308576
2019-08-20,1959.2781674090154,1959.2781674090154
2019-08-21,1936.8400569121293,1936.8400569121293
2019-08-22,2003.2965743048023,2003.2965743048023
2019-08-23,2006.5611242616442,2006.5611242616442
2019-08-24,2132.0232579369363,2132.0232579369363
2019-08-25,2048.574190438007,2048.574190438007
2019-08-26,2013.9950544897772,2013.9950544897772
2019-08-27,2020.5659691888447,2020.5659691888447
2019-08-28,1991.7840911939438,1991.7840911939438
2019-08-29,1939.8844998238615,1939.8844998238615
2019-08-30,1934.8190380995993,1934.8190380995993
2019-08-31,1869.8415342451294,1869.8415342451294
2019-09-01,1915.5258303909316,1915.5258303909316
2019-09-02,1843.630422122978,1843.630422122978
2019-09-03,1795.751771787609,1795.751771787609
2019-09-04,1832.55419381272,1832.55419381272
2019-09-05,1807.9902612978133,1807.9902612978133
2019-09-06,1801.5488579415794,1801.5488579415794
2019-09-07,1766.7371814126266,1766.7371814126266
2019-09-08,1762.215293139045,1762.215293139045
2019-09-09,1749.1689844159764,1749.1689844159764
2019-09-10,1766.7241520064167,1766.7241520064167
2019-09-11,1750.681247669506,1750.681247669506
2019-09-12,1694.842985276848,1694.842985276848
2019-09-13,1757.2194639375482,1757.2194639375482
2019-09-14,1650.5409879552137,1650.5409879552137
2019-09-15,1332.8770353675598,1332.8770353675598
2019-09-16,973.0467694184698,973.0467694184698
2019-09-17,1009.0311006740023,1009.0311006740023
2019-09-18,1004.6691671481378,1004.6691671481378
2019-09-19,1024.628945733012,1024.628945733012
2019-09-20,1036.5800479286409,1036.5800479286409
2019-09-21,1029.6057180585408,1029.6057180585408
2019-09-22,1061.2610303633646,1061.2610303633646
2019-09-23,1033.566813037136,1033.566813037136
2019-09-24,1069.0792114466437,1069.0792114466437
2019-09-25,1090.0182373917564,1090.0182373917564
2019-09-26,1034.2892770307722,1034.2892770307722
2019-09-27,1049.3683403591208,1049.3683403591208
2019-09-28,1005.4805867728334,1005.4805867728334
2019-09-29,1007.2936392636396,1007.2936392636396
