date,avax_AAVE V2,avax_AAVE V3,ethereum_AAVE V2,ethereum_AAVE V3,fantom_AAVE V2,fantom_AAVE V3,harmony_AAVE V2,harmony_AAVE V3,optimism_AAVE V2,optimism_AAVE V3,polygon_AAVE V2,polygon_AAVE V3,total_fees
2022-08-18,1275.1878383523895,89751.3805926158,687080.4675707796,0,0,303.6871512692273,0,0,0,107973.34485090473,11720.094214961186,5500.182728171412,903604.3449470544
2022-08-19,1897.4359272226,83536.15186904235,636132.9401245975,0,0,351.97700066319254,0,0,0,91435.21722507889,12298.281563886669,4373.365083445475,830025.3687939366
2022-08-20,1277.9791023706357,77833.62835988386,180705.3452026795,0,0,332.2699715355211,0,0,0,88088.92741452952,13059.516452660162,5003.187527887098,366300.8540315463
2022-08-21,1343.8192977736246,74353.30448323145,177478.7367565174,0,0,282.2374491212599,0,0,0,85878.60003619717,14716.809802641379,4603.307904067479,358656.8157295498
2022-08-22,1348.9755768665534,80275.78319653324,180148.74542697554,0,0,292.3116889694842,0,0,0,85016.420480802,15631.259201591889,4674.429641333066,367387.92521307175
2022-08-23,1339.0561872632334,77240.42539460922,192079.15576471866,0,0,281.5477912837948,0,0,0,105118.49939904857,16493.576829091595,5130.847427533669,397683.1087935487
2022-08-24,1274.7945085853087,75831.94576398263,183480.08298912196,0,0,243.07846440338383,0,0,0,120070.86127583603,17590.473084691726,5581.260223242158,404072.4963098632
2022-08-25,1357.2448087472685,79803.41637233771,191776.73499742994,0,0,188.15447391030574,0,0,0,109969.10300203244,12674.03592785484,4201.247470780995,399969.9370530935
2022-08-26,1448.9184761957583,77715.90817130115,182632.28909354386,0,0,168.6849467040473,0,0,0,102714.99392570334,9598.040224784301,3378.9297659350377,377657.76460416755
2022-08-27,1290.9841686689906,73243.09370153375,179603.57822805434,0,0,161.488778491806,0,0,0,90544.22469584303,7343.666205952298,2395.741232078046,354582.7770106222
2022-08-28,1336.5398782498892,73404.26804625164,172618.8086608388,0,0,189.52121570543645,0,0,0,90716.97228704783,9832.925131363534,2241.165653384887,350340.200872842
2022-08-29,1297.973116035978,86840.33982089555,207144.373579271,0,0,267.88567141093137,0,5.031310967028721,0,92491.65298499238,11802.380741880692,3258.1367530297935,403107.77397848334
2022-08-30,1506.679544620409,62090.07202922081,197011.46758966922,0,0,192.23099141831605,0,0,0,89766.70044285672,13351.678210716269,3301.3177553288942,367220.1465638306
2022-08-31,1352.6378354573578,69357.0556088793,228051.94492612148,0,0,208.87865882108133,0,0,0,86844.64787372551,12772.104505137593,2945.7810727860196,401533.05048092833
2022-09-01,1313.6698051680517,71682.95186674998,318348.4673962945,0,0,244.60677682211653,0,0,0,91162.04027636655,9099.959342819388,3377.7700873426925,495229.46555156325
2022-09-02,1392.3505214249617,65394.71160491456,255389.83835287677,0,0,170.15635667270027,0,0,0,96064.38770851596,10000.54212434992,3133.96925540128,431545.9559241562
2022-09-03,1379.5738836747194,60124.615472964586,216783.95084204056,0,0,157.05976466321343,0,0,0,98617.86296640396,7170.25114091623,3451.2576219110997,387684.5716925744
2022-09-04,1340.5301342717264,62554.64226858159,216912.4510178895,0,0,247.71094224521948,0,0,0,98938.5640127607,5933.7632256842435,2685.7706298297385,388613.43223126273
2022-09-05,1897.1937660789229,67944.36675835804,255095.06569717205,0,0,189.8269305476659,0,0,0,96722.52438116206,6050.866949926641,3344.2117711867386,431244.05625443213
2022-09-06,2130.476026308971,103653.2311180483,473853.8843788327,0,0,198.7538053132123,0,0,0,101663.97849536565,6188.110484789022,3727.801703280804,691416.2360119387
2022-09-07,1425.5031052040495,64933.28928041361,353547.897266598,0,0,244.24388621254838,0,0,0,92615.66762878226,7869.3995870005665,2774.805340668512,523410.8060948795
2022-09-08,2329.4816861292,100189.7492490485,262043.40716318402,0,0,205.73611466931908,0,0,0,94326.52652340109,7787.954119982377,3326.9281754559006,470209.78303187044
2022-09-09,2037.7632727014075,78024.90707602851,267029.0827610399,0,0,180.16338952556677,0,0,0,97032.992420505,8113.775184615556,3357.785852414827,455776.46995683084
2022-09-10,2095.2727982064052,76942.51100440287,307182.77081707446,0,0,155.76581255515214,0,0,0,104624.42511055827,7685.038753523792,3254.741834595173,501940.52613091614
2022-09-11,2129.8213492151517,77355.47487736012,831135.4834280816,0,0,199.43583958838158,0,0,0,108061.81226418137,7920.018206982066,2843.9594285880685,1029646.0053939967
2022-09-12,2242.2101866944945,86811.50168204914,1052875.1645128727,0,0,174.13597556721353,0,0,0,109904.70017534374,8623.511620079727,3364.5788320761176,1263995.802984683
2022-09-13,3456.6814137842275,98675.60139544963,823882.2625091573,0,0,267.9911573573857,0,0.00021273913069280655,0,106679.52827835086,9283.591718022186,3411.72273225324,1045657.379417114
2022-09-14,14695.876274054426,125538.29536332873,1140284.4739902522,0,0,207.1634311396608,0,0,0,103163.50493266445,73413.93291457208,13226.040966485714,1470529.2878724972
2022-09-15,36628.62861459203,146672.64001418444,608783.4927946577,0,0,248.81660147795728,0,0,0,100742.3548366085,78588.43597757905,10228.016131590568,981892.3849706902
2022-09-16,1720.9103904055653,60980.915970421265,92350.29332368902,0,0,219.20921299131678,0,0,0,104344.95891746854,9827.261793244063,2833.3935262546534,272276.94313447445
2022-09-17,1754.7535976222919,59852.8891992236,95105.2638093161,0,0,118.0368078306099,0,0,0,100660.55208255845,7248.884809635319,2520.943461771604,267261.323767958
2022-09-18,1773.1133864430376,64351.76689025482,95642.61309659407,0,0,151.30866718701628,0,0,0,97757.34851164758,6248.430205627992,2200.8462431657113,268125.42700092023
2022-09-19,1784.0565539107188,62321.90215097214,110975.82450328923,0,0,127.90246936177826,0,0,0,78333.89883393359,5739.812689722845,2334.17259301471,261617.569794205
2022-09-20,1729.1398480757518,60280.183729505705,110536.44142403574,0,0,164.06778024508623,0,0,0,67734.54897714709,5209.816943880734,2221.5862990169444,247875.78500190703
2022-09-21,1567.2492337093395,62991.64131541727,114878.21518069865,0,0,225.88697684745253,0,0,0,69041.98518992933,6585.30486788263,2361.4728674171306,257651.7556319018
2022-09-22,1381.0844711657578,63907.06049023767,116940.41012649458,0,0,125.11609182477966,0,0,0,67313.86692049234,5418.502365264005,2060.9833754594642,257147.02384093858
2022-09-23,1402.1101625661554,60857.17198676777,305253.59426347614,0,0,34.53937829949395,0,0,0,67028.61984376886,6060.30255705749,2304.867419758911,442941.20561169484
2022-09-24,1522.887740620753,61150.27338446604,108518.79155926048,0,0,236.41059723713852,0,0,0,67984.41336074747,5265.945733571324,1916.6257105645782,246595.3480864678
2022-09-25,1379.602534125259,61518.92541821567,113113.40920783249,0,0,111.5153441252458,0,0,0,67576.6779082625,5278.198727666326,1903.8911239616627,250882.22026418918
2022-09-26,1341.540596743167,60674.51022281106,109864.02875524733,0,0,107.58260644072459,0,0.3063178733207798,0,68820.13878457915,4948.845187244825,1859.9862599076666,247616.93873084727
2022-09-27,1296.987365159372,61137.30381843017,107373.69193164079,0,0,54.12804658439685,0,0,0,68019.19416625163,5260.304230361264,1910.5595684282491,245052.16912685588
2022-09-28,1455.0378972360647,52354.35074135212,105615.76905954965,0,0,258.1721836603642,0,0,0,67953.79939064354,5618.69478069785,1838.5493321620397,235094.37338530165
2022-09-29,1283.8470013583217,46853.25674683274,97864.02444348455,0,0,118.67562571788429,0,0,0,66507.01439628277,5401.243226248318,1830.2155651782048,219858.2770051028
2022-09-30,1283.9837586344026,42523.685022839156,101482.32120093545,0,0,272.85914507708327,0,0,0,66160.91973951158,5365.631996438634,1894.9783742249026,218984.37923766123
2022-10-01,1217.3477700797948,42691.4889236602,99482.96956907687,0,0,322.57151757027214,0,0,0,65284.76713796804,5041.967981501128,1825.0411249365861,215866.1540247929
2022-10-02,1553.617792700834,44259.81344880634,98526.44017677968,0,0,40.328506314289925,0,0,0,64575.202947173704,5521.915286031134,2339.8733301790926,216817.19148798508
2022-10-03,1258.3599492789897,46367.24914524461,106115.17332166698,0,0,347.8159443863411,0,0,0,62829.840161170985,5768.858008137973,1946.4050074033069,224633.7015372892
2022-10-04,1299.4694624635833,44891.35161821819,112978.43756444484,0,0,35.93131393486241,0,0,0,61742.94248155234,6100.017525266704,2341.6076349329674,229389.75760081346
2022-10-05,1229.352570301802,48587.86601213806,112726.04911359836,0,0,52.259070151079705,0,0,0,61296.29157601498,5752.073947352545,2561.403105127934,232205.29539468474
2022-10-06,1322.7174799443537,46170.994449538855,112245.43910263966,0,0,45.65701380004031,0,0,0,60377.31203000233,6295.069792698434,2490.622976787078,228947.81284541075
2022-10-07,1236.621712310787,44730.68355539553,108974.71019245271,0,0,62.72800685135535,0,0,0,60933.07254558385,6088.667813026836,2491.0960502577236,224517.5798758788
2022-10-08,1164.7863225385042,41161.411455354326,108062.90572883683,0,0,54.24669274140736,0,0,0,59025.478037321496,5829.001753902083,2531.689140875315,217829.51913156998
2022-10-09,1181.448669802461,36935.80576135279,252310.68570736548,0,0,29.408344044499984,0,0,0,58923.02372613098,5715.490844345549,2462.8840121318076,357558.7470651735
2022-10-10,1156.135030517944,41625.61381310391,105392.47907376106,0,0,63.40749200212304,0,0,0,59791.35221996799,5646.555400810248,2545.6773947051643,216221.22042486843
2022-10-11,1221.12415589019,38842.191733128195,115794.58839520221,0,0,35.51524249281488,0,0,0,55643.50242723686,5648.593551016947,2436.5037654030607,219622.01927037028
2022-10-12,3410.164677246343,37795.09804486624,117809.3814324993,0,0,46.55090724837062,0,0,0,52800.07779178132,5652.791992009842,2500.182130682314,220014.24697633373
2022-10-13,3038.921099173342,38697.88495499423,116526.45983901843,0,0,43.86800267413453,0,0,0,53218.45116349027,6028.069787667454,2710.4228312571518,220264.077678275
2022-10-14,1382.872132425546,36883.60333571813,117062.61880760573,0,0,38.942976290141594,0,0,0,49274.798708746544,5431.466445955632,2639.8552914203315,212714.15769816205
2022-10-15,1439.8428156625548,36958.16549596528,124386.15432737384,0,0,25.44697781572158,0,0,0,48447.54729966446,4914.912323933864,2509.5926818237153,218681.66192223944
2022-10-16,1417.6068627875738,35591.442451826006,113487.13070659,0,0,40.66250746930365,0,0,0,47996.972757322554,4916.441931327432,2433.3644266320202,205883.6216439549
2022-10-17,1383.7298207766723,35408.62215125577,121919.01104135533,0,0,29.641148169445874,0,0,0,45590.20795217585,5061.855173286717,2494.83469841394,211887.9019854337
2022-10-18,1422.4174509656766,35106.54040971145,129835.70015200856,0,0,38.32688593184296,0,0,0,39338.431361062176,5408.1066778628465,2503.6109498811998,213653.13388742376
2022-10-19,1451.9327495607893,30834.242025606454,124835.48134177412,0,0,33.29185329382871,0,0,0,41326.75549219818,4744.672234937148,2400.086025555273,205626.46172292583
2022-10-20,1484.4696488614663,28835.977288511905,121744.10959942036,0,0,31.115514067203666,0,0,0,39905.26502674411,4889.463096530684,2342.2834803262936,199232.68365446205
2022-10-21,1572.2562990210424,28138.421495976352,112557.1135073504,0,0,33.65458989868556,0,0,0,39650.10423055354,4703.490177298225,2381.897577538407,189036.93787763664
2022-10-22,1345.8736604314845,28106.054375713404,125276.91313315785,0,0,24.188799534174752,0,0,0,41690.18414524521,4719.190291751625,2762.3121300599196,203924.71653589365
2022-10-23,1537.4799638174682,27769.406443252796,125381.58690790804,0,0,37.4116465738774,0,0,0,43502.73894585901,18296.815417904276,2536.3579260170964,219061.79725133255
2022-10-24,1404.0795291089753,28359.600891825274,188082.2797537575,0,0,37.34353886960778,0,0,0,47979.76930540158,4771.55699193404,2487.392837016204,273122.0228479132
2022-10-25,1678.1721973065244,28776.761861885665,133176.45119445055,0,0,27.98950944741956,0,0,0,49078.7771190726,5016.822841617791,2755.9227707633713,220510.89749454393
2022-10-26,1562.7496455073335,29473.55623766717,324177.9880592585,0,0,84.46458905742972,0,0,0,59088.52483190994,4700.705343876189,2709.7507989663754,421797.73950624285
2022-10-27,1421.7552115201006,30404.42420614689,130174.71170260244,0,0,59.74519341516557,0,0,0,72675.61265905734,4818.753136093793,2860.2873002754854,242415.2894091112
2022-10-28,1384.4254899892808,29697.699487420297,136288.84616368814,0,0,45.64679888264797,0,0,0,80240.3643231858,4516.78909121869,2898.410720980972,255072.18207536582
2022-10-29,1337.1019629491416,29435.638611171846,137799.90178335193,0,0,27.418153598070607,0,0,0,78655.79005432475,4563.862161744989,2494.360598967308,254314.07332610805
2022-10-30,1611.4766824795029,29842.652957893235,138066.3163704054,0,0,60.71398300887715,0,0,0,77020.32368371675,4096.61279560987,2461.9943085970563,253160.09078171066
2022-10-31,1781.7286812335963,32311.98574600756,143506.67030595618,0,0,48.26131717654479,0,0,0,19502.548226296924,4438.008460175521,2598.1381177815056,204187.34085462784
2022-11-01,1443.8413080124924,32718.296556323417,148145.69161706074,0,0,39.260290874389746,0,0,0,14070.920950162437,3944.6688997647375,2632.9829432784554,202995.66256547667
2022-11-02,1348.6315584547208,30641.060788733852,145104.58924897356,0,0,118.03188717998069,0,0,0,9649.321500291797,4819.11772262541,2819.281774567451,194500.03448082675
2022-11-03,1381.5098375856337,29080.48988195703,141434.7199546222,0,0,138.88436646026446,0,134.85136260443906,0,5158.06196521334,5049.145119425669,2743.981251883985,185121.6437397526
2022-11-04,1801.4381028786443,32254.569837768802,170440.22342053207,0,0,30.925932924739307,0,0,0,4983.81199269035,5439.033440206362,3652.3580845140204,218602.36081151495
2022-11-05,3734.0457328139423,29857.138091387955,158945.99928979183,0,0,24.758484657533334,0,0,0,2961.7452497999234,4055.1696074735287,3370.316569822886,202949.1730257476
2022-11-06,3029.654898377038,31763.24074714061,166090.22038160104,0,0,43.473556275741664,0,0,0,1494.5570598596235,3893.630193522352,2883.648937856398,209198.4257746328
2022-11-07,2616.333778085663,30493.452888386637,163872.6605923808,0,0,61.39142467336617,0,0,0,2104.8178920569503,5086.414227983272,3877.7568691753254,208112.82767274202
2022-11-08,4534.107871219426,28716.038013030884,140184.41337592632,0,0,111.13958254538099,0,0,0,2817.1659173103985,6809.039177298043,3996.6882836593823,187168.59222098984
2022-11-09,2637.244767500627,54501.14897779299,406537.7061788974,0,0,115.50164011871344,0,0,0,3443.478373541592,7375.550783667085,3479.1205550324858,478089.75127655093
2022-11-10,1943.2666203464746,39633.36498520352,258609.99357379685,0,0,37.21089385848385,0,13.65414075294852,0,3690.5669887189497,7740.319062313848,4131.174738461444,315799.5510034525
2022-11-11,1695.7557292153715,19752.16827150357,190755.92915051206,0,0,27.388506791568485,0,6.710019975976838,0,2937.796417093457,6651.680035855673,3700.9231054170036,225528.35123636472
2022-11-12,1623.5495262543461,21668.936326795978,200633.1193574232,0,0,9.018190668568513,0,1.35878,0,2873.0113691541164,6928.755342159876,2850.7034437453935,236588.4523362015
2022-11-13,1605.3731408280466,20108.693978514788,146471.84864760848,0,0,7.653905802217577,0,0,0,2336.6842348482714,6905.398280502819,2958.035978204538,180393.68816630915
2022-11-14,1717.4211612822423,23291.177960596575,180447.21079169103,0,0,83.83344287743239,0,0,0,3011.344332708137,8049.049198356458,2548.3681453833274,219148.4050328952
2022-11-15,1692.8350235140133,18551.707901039666,228666.27963579277,0,0,16.783478256897794,0,0,0,3059.4161515676583,6856.867467165237,2601.05299023672,261444.94264757296
2022-11-16,1627.3477518866723,26914.373159679322,133974.53973549046,0,0,7.889338910377061,0,0,0,3187.6480476774573,6623.520486040082,2544.267234907617,174879.58575459197
2022-11-17,1644.400022024389,21165.631108075162,157228.4234882281,0,0,8.388843077244417,0,0,0,3364.796049339965,6667.771116235048,2541.109831853003,192620.52045883288
2022-11-18,1608.0696438810676,18272.117700339833,136373.71943261864,0,0,7.89524488034884,0,0,0,2670.920531475317,6509.890541019733,2581.278733474905,168023.89182768983
2022-11-19,1554.3559728307284,23390.85562120725,138037.287198262,0,0,51.37409874295676,0,0,0,2619.1097883842963,6273.0195914626,2217.3382036648313,174143.34047455466
2022-11-20,1568.4664428696267,20618.675441151416,168217.538077808,0,0,11.9352480712107,0,0,0,2591.7310722808065,6971.263385996257,2184.420035625573,202164.02970380292
2022-11-21,1602.3587077794564,20462.764813721195,147435.70060493957,0,0,86.37001379910987,0,2.96810386686339,0,2637.2455628407743,18943.256944887653,2217.5386275200585,193388.2033793547
2022-11-22,1514.0063659143798,17798.735141953213,378793.5370221472,0,0,76.66666403736083,0,0,0,2755.274038079846,6633.654399672332,2323.39493372205,409895.26856552635
2022-11-23,1513.576691299763,16661.1544039621,216012.76191857306,0,0,80.41029475492597,0,0,0,2766.471925749782,6311.3706866505345,2697.6233811176808,246043.36930210787
2022-11-24,1544.9644578391692,15863.97861521246,168752.42069438117,0,0,12.16597455496348,0,0,0,2923.6761845049723,6591.523887980488,2439.10294852003,198127.83276299326
2022-11-25,1459.5641919910072,17359.316780584737,194977.20596162038,0,0,7.402335337125312,0,0,0,3146.4126840735507,6023.935673493832,2419.741161008706,225393.57878810933
2022-11-26,1377.1460843089674,18952.179133508664,155380.58403016836,0,0,4.799638439008454,0,0,0,3197.812265869827,5938.2338323145905,2266.236730095413,187116.99171470487
2022-11-27,1429.9839644176154,18109.107446798887,133096.09029028562,0,0,4.514133564193071,0,0,0,4013.3809394183527,5739.563213774052,2135.009997858384,164527.64998611712
2022-11-28,1351.200995127414,19054.83474294949,128832.54304521352,0,0,4.972880793442798,0,0,0,4375.531642054356,6466.151897160494,2309.351980810316,162394.58718410903
2022-11-29,1376.4628340473464,18966.672837439495,124267.18480427022,0,0,36.56305226953467,0,0,0,3385.0334191521533,5959.821704631,2044.7853871042141,156036.52403891395
2022-11-30,1371.9178547882366,18720.073305425663,132645.99647504132,0,0,5.582868422320515,0,0,0,4416.925906023406,6097.187272386889,2477.1068311487156,165734.79051323657
2022-12-01,1442.0394809487004,18908.353157567075,125382.44687144355,0,0,3.3393865113148804,0,28.051016262128517,0,3727.2767995516547,4749.462846940319,2350.4729153392173,156591.44247456393
2022-12-02,38540.75657054239,27669.575883780562,127188.97479411919,0,0,30.414442052722,0,0,0,3363.7880477789795,4855.257739118348,2426.5641273148294,204075.33160470705
2022-12-03,1479.4894947244043,15338.063143278505,121505.37048796088,0,0,50.038351893851704,0,0,0,3224.4870644812545,5342.214498614617,2228.4474904089793,149168.1105313625
2022-12-04,1458.2377086829567,15841.098910463534,121319.23812718516,0,0,2.7672697180398185,0,0,0,3265.1812410559146,5272.066685822219,2255.2883934110573,149413.87833633888
2022-12-05,1461.2549509981723,16457.264255628732,126862.57267044146,0,0,1.5890924309055035,0,0,0,3162.9282107354247,5420.055539913789,2294.0562370600765,155659.7209572086
2022-12-06,1465.44696187108,14939.495201948654,132095.43886012386,0,0,0.6782682330892066,0,0,0,3138.39020796738,5046.184454675549,2675.1204475150007,159360.7544023346
2022-12-07,1447.2378395622713,13443.28964898498,129606.32498043393,0,0,2.068523234265885,0,0,0,3152.3157538339333,5658.717178747658,2321.4671295840662,155631.4210543811
2022-12-08,1401.4706353242693,14970.497274270712,136334.67023245935,0,0,11.693110205928775,0,0,0,3195.393784866689,5178.918623805667,2287.754701476647,163380.3983624093
2022-12-09,1444.1856806729488,13947.388187792269,126476.8248033308,0,0,17.3270851287944,0,0,0,3100.769565701147,5121.650462900794,2230.116453400269,152338.26223892704
2022-12-10,1381.6880530809156,14351.714586999778,129644.88185147793,0,0,7.678639402175911,0,0,0,3063.655494549199,5072.520698043093,2267.739088061544,155789.87841161466
2022-12-11,1340.423898229297,13956.291286749767,132878.7109153217,0,0,2.1398959448150583,0,0,0,3192.2943170859276,5201.166372710909,2292.689381372888,158863.71606741528
2022-12-12,1374.0984447567,14019.533407016068,130575.87110979234,0,0,1.453021816329184,0,0,0,3219.2782667816064,5305.4936292242965,2430.4504987367823,156926.17837812414
2022-12-13,1386.1157703014562,15324.390678321099,136220.47229221778,0,0,91.0331654984343,0,0,0,3294.273988461454,5843.536156881012,2379.336410080807,164539.15846176204
2022-12-14,1353.6023854718364,10947.724702826532,135319.07934649911,0,0,10.638497351227986,0,0,0,3223.0407904992107,5239.7306102139555,2553.4447776408124,158647.2611105027
2022-12-15,1515.0321025116966,11132.222378732997,133903.35390951188,0,0,13.769926581756003,0,0,0,3145.199307229352,5219.7136342428885,2507.4486213612736,157436.7398801718
2022-12-16,1339.1841812241,12004.416561092314,131541.8305844587,0,0,0,0,0,0,3437.7002622859163,5751.983130564288,2419.3201615639523,156494.43488118923
2022-12-17,1267.2226306899759,14665.290412449614,125409.73423575054,0,0,0,0,1.3448893729167402,0,2872.4623798547227,5234.184315517422,2252.918349380091,151703.15721301528
2022-12-18,1289.6511304446117,17474.503624791978,134445.87842228665,0,0,2.95598229026895,0,0,0,2858.2406624654354,5128.187321568917,2225.610054653053,163425.0271985009
2022-12-19,1277.8589624049089,11543.460865737876,154722.44910825317,0,0,0,0,0,0,3218.8617427488502,5425.367715077723,2158.567597031172,178346.5659912537
2022-12-20,1269.0347458312349,12079.720908248375,150796.45914478085,0,0,0,0,0,0,2766.6497304650957,4866.210229015211,2102.5255726054365,173880.60033094618
2022-12-21,1270.0796997759735,11670.098745801104,154077.4911368377,0,0,2.8343898532436747,0,0,0,2457.772858375601,4519.28714957372,2162.05066110922,176159.61464132654
2022-12-22,1228.767319039031,13700.734300544991,151337.64666355023,0,0,0,0,0,0,2433.660582074527,4439.32162885314,2177.4972795877247,175317.6277736496
2022-12-23,1210.4594852823561,11816.437234167848,145578.4846716697,0,0,0,0,0,0,2414.0498913169035,4276.510432510664,2078.896512031694,167374.8382269792
2022-12-24,1177.3831798995911,14754.748006999973,141651.70378772123,0,0,1.8782891149393648,0,0,0,2377.5136380106724,4048.5112401452225,2012.451567481534,166024.18970937317
2022-12-25,1183.992064936468,12297.061093716678,139054.92984450053,0,0,0.7183965439065999,0,0,0,2497.147910399217,4160.413161553065,2023.3779177392346,161217.6403893891
2022-12-26,1145.892811299515,12679.353522934676,141848.84853395112,0,0,2.302745529381085,0,0,0,2484.5877417700317,4115.403036863644,2005.7609961334783,164282.14938848183
2022-12-27,1076.066839672916,13529.588619140706,140598.96761953714,0,0,2.825072220151994,0,0,0,2383.219180020699,4319.339948692209,2036.8922397316526,163946.89951901548
2022-12-28,1202.6708540741686,13529.58303130911,138662.13744055328,0,0,0,0,0,0,2571.3298860723166,4131.840003187728,2006.6448975140008,162104.2061127106
2022-12-29,1147.5417957363236,12600.364946791926,137186.35808429323,0,0,4.422279493815903,0,10.966877202600001,0,2429.4757520459984,4078.726999359876,2020.6143114349045,159478.4710463587
2022-12-30,1112.2803132274582,11780.64981442928,133971.7075311756,0,0,1.94143350816942,0,5.115165,0,2438.7581469209067,4151.467170942557,2321.412261521729,155783.33183672573
2022-12-31,1107.3919085342072,10399.010383651663,138566.5756073726,0,0,3.37886082205827,0,0,0,2360.457327274952,4193.702470503616,2344.168526821769,158974.68508498085
2023-01-01,1106.0022876202854,12143.563894080642,135745.23629729825,0,0,1.8089240765849663,0,0,0,2484.4756593290795,3999.1594562036053,2321.611212681537,157801.85773128996
2023-01-02,1102.4622611751536,11493.783692158147,135235.36811396768,0,0,0.7836193158845699,0,0,0,3054.7819535632234,3992.7262839162754,2266.2871136684626,157146.1930377648
2023-01-03,1112.519037351106,11830.853925432903,138890.40385828612,0,0,0,0,0,0,2098.275067765371,4333.87627050494,2244.3527160169892,160510.28087535742
2023-01-04,1144.6238737512183,11893.437418180847,140470.66612585547,0,0,0,0,0,0,3989.05096305718,4437.3305781938725,2261.957073228198,164197.0660322668
2023-01-05,1093.9821700049197,11543.601584524598,138087.22333139644,0,0,1.6383593105447452,0,0,0,1145.2466690459473,3981.000081617103,2275.6684395322995,158128.36063543183
2023-01-06,1137.642414846162,11514.230808980405,143992.156384105,0,0,1.3376073763230871,0,0,0,1274.5212749626933,3880.302973976585,2653.692403703217,164453.8838679504
2023-01-07,1076.039090758315,12072.416107365316,136046.6351539147,0,0,0,0,0,0,1228.4694555533172,3872.4485857159666,2627.0055290584905,156923.01392236608
2023-01-08,1245.567289341545,12008.59416307465,138125.51660624763,0,0,3.7893119094061123,0,0,0,1249.8081166151821,3885.988709397001,2650.698744082941,159169.96294066834
2023-01-09,1246.244777446897,11891.06452312819,141114.99530897837,0,0,3.874410952212804,0,0,0,1763.069768162791,4052.234070214109,2770.031874369709,162841.5147332523
2023-01-10,1101.6456972110377,11717.640644144029,145114.61613720993,0,0,3.777685182221611,0,0,0,1240.4330494308417,3947.702555386237,2472.971342194704,165598.787110759
2023-01-11,1215.7954615267904,12902.36595083137,139860.0522589106,0,0,2.115764577923188,0,0,0,1738.719800532288,3821.5560652587346,2391.810029560555,161932.41533119825
2023-01-12,1293.6557072915364,12733.819014738769,150435.06464223238,0,0,1.6722817977144053,0,0,0,2105.247644401459,4344.536565962951,2456.969589845442,173370.96544627025
2023-01-13,1220.6559196157773,12603.564095765712,147230.10745721546,0,0,1.731279848325279,0,0,0,927.7924170070299,4249.173175978967,2590.831409734276,168823.85575516554
2023-01-14,1319.7344065161847,14438.796480434467,153152.39101746512,0,0,83.44687369225932,0,0,0,1573.5695007293198,4201.623190352896,2584.460570445219,177354.02203963546
2023-01-15,1509.431503930785,15010.559037376948,153138.85339211553,0,0,30.88738174330751,0,0,0,5537.099067374572,18518.260910213325,9133.777590930502,202878.86888368498
2023-01-16,1280.386524947031,15328.860544473337,156511.440058785,0,0,0.06760352558410929,0,0,0,851.2655339727033,3803.404927119356,2896.4474799834843,180671.8726728065
2023-01-17,1488.1677872384757,15957.256712221717,153520.64848845307,0,0,11.827474440246291,0,148.96294084330154,0,828.40970954662,3623.6744990160505,3265.1590234674145,178844.10663522693
2023-01-18,1396.4866028041838,15861.69147596039,158266.36376525922,0,0,3.8327240979705195,0,0,0,1530.4295448833034,3805.0593711886863,3082.389580814852,183946.2530650086
2023-01-19,1163.0673645081858,15825.938244982137,158906.34061373514,0,0,0,0,0,0,764.6099583503467,3506.4274317930417,2957.588826898997,183123.97244026785
2023-01-20,1201.1264046251827,15505.165440219902,162709.0485930522,0,0,0.06873228751857657,0,0,0,864.1017657477674,3618.8867756392715,2983.492991650997,186881.89070322283
2023-01-21,1200.6669527291567,13983.556587209803,158501.98634702436,0,0,0.06091659519257817,0,0,0,839.4006631746204,3745.8261418394914,3000.9469854852896,181272.44459405795
2023-01-22,1223.1829922794454,14363.515074648829,161898.46146375197,0,0,102.9229937207452,0,0,0,886.9073655654203,3730.630821818182,3161.623793939183,185367.2445057238
2023-01-23,1232.61544995923,14895.331626873807,167424.38750739404,0,0,150.84098338654474,0,0,0,846.406025722291,3459.5163692419196,2847.904778715973,190857.00274129384
2023-01-24,1204.7443937720163,14910.417356491864,179542.9504308635,0,0,13.672783877019954,0,0,0,838.7440917698739,3646.6695650722645,3042.4718576391283,203199.67047948568
2023-01-25,1239.3548265085092,15155.669752013944,781473.9890385292,0,0,0.08137445883681332,0,0,0,979.4398486420022,3920.6342562980717,2974.8839115615633,805744.0530080122
2023-01-26,1151.1584191584589,14236.230946161064,158415.7013434586,0,0,2.816375767643403,0,0,0,1382.7317349240466,3676.248470108818,3163.36014135827,182028.2474309369
2023-01-27,1393.2559344000858,15235.304987756714,157573.61419070538,0,0,0.7991413469252759,0,0,0,1121.4358001341036,4866.8007699067175,3512.9193169710893,183704.13014122102
2023-01-28,1189.0012498806093,14963.25954095603,157489.78363478926,0,0,0,0,0,0,1078.2860362471845,5368.034118475242,3508.561523696989,183596.92610404533
2023-01-29,1297.8142515464467,14848.794600967953,155058.83628412912,0,0,0,0,861.5395388734329,0,1075.9621420556405,4751.800515211149,4024.396745850652,181919.14407863445
2023-01-30,1213.5908223013143,15278.592963924244,158685.71729875734,0,0,0.06820077453487762,0,0,0,1139.1785861006897,4549.953807289377,4462.534047871169,185329.63572701867
2023-01-31,1163.3643197787026,14654.083850910754,154135.6038694311,0,0,14.082704110345457,0,0,0,1067.879525258293,6516.470243946914,3667.7163618075933,181219.2008752437
